fpr,tpr
0.0,0.0
0.0,0.011904761904761904
0.0,0.10714285714285714
0.012048192771084338,0.10714285714285714
0.012048192771084338,0.20238095238095238
0.024096385542168676,0.2619047619047619
0.024096385542168676,0.27380952380952384
0.03614457831325301,0.27380952380952384
0.03614457831325301,0.2857142857142857
0.04819277108433735,0.2857142857142857
0.04819277108433735,0.2976190476190476
0.060240963855421686,0.2976190476190476
0.060240963855421686,0.3333333333333333
0.07228915662650602,0.3333333333333333
0.07228915662650602,0.34523809523809523
0.08433734939759036,0.34523809523809523
0.08433734939759036,0.38095238095238093
0.0963855421686747,0.38095238095238093
0.0963855421686747,0.40476190476190477
0.10843373493975904,0.40476190476190477
0.10843373493975904,0.5714285714285714
0.12048192771084337,0.5714285714285714
0.12048192771084337,0.6428571428571429
0.14457831325301204,0.6428571428571429
0.14457831325301204,0.6785714285714286
0.1686746987951807,0.6785714285714286
0.1686746987951807,0.7261904761904762
0.1927710843373494,0.7261904761904762
0.1927710843373494,0.7380952380952381
0.21686746987951808,0.7380952380952381
0.21686746987951808,0.75
0.2289156626506024,0.75
0.2289156626506024,0.7738095238095238
0.24096385542168675,0.7738095238095238
0.24096385542168675,0.8095238095238095
0.25301204819277107,0.8095238095238095
0.25301204819277107,0.8690476190476191
0.30120481927710846,0.8690476190476191
0.30120481927710846,0.8809523809523809
0.3855421686746988,0.8809523809523809
0.3855421686746988,0.8928571428571429
0.40963855421686746,0.8928571428571429
0.40963855421686746,0.9047619047619048
0.4457831325301205,0.9047619047619048
0.46987951807228917,0.9047619047619048
0.5180722891566265,0.9047619047619048
0.5180722891566265,0.9166666666666666
0.5421686746987951,0.9166666666666666
0.5421686746987951,0.9404761904761905
0.5662650602409639,0.9404761904761905
0.5783132530120482,0.9642857142857143
0.6385542168674698,0.9642857142857143
0.6385542168674698,0.9761904761904762
0.7469879518072289,0.9761904761904762
0.7469879518072289,0.9880952380952381
0.8313253012048193,0.9880952380952381
0.8313253012048193,1.0
1.0,1.0
